1	道路の完成には30 ～ 50 年と長期にわたると思う。
1	多くの困難が伴うと思いますが期待しています。
1	外環など、幹線道路の整備に力を入れてほしい。反対意見も多いと思うが、将来を考えたとき主要な道路の整備は必要である。
1	道路整備は大切なことです。
1	世田谷区は住宅密集地が多くやたら狭い道路入りくんだ道路が多い。非常に困難なことではあるが、年数が掛かっても、整然と判り易い道路の整備が必要と考える。
1	交通量が多いなど、整備の緊急性の高い路線から重点的に整備を速やかに進めてほしい。
1	以前に比べると道路は整備されてきてよくなってきていると思う。
1	道路全体が狭く、かつ電柱があり、すれ違いが難しい。道路の拡幅が必要。
1	高齢者が多い地域の道路整備を早急に行ってほしい。
1	小田急線の駅周辺の道路整備をできるだけ早くやってほしい。
1	全てにおいて車社会に必要な道路の幅が確保されていない。
1	道路の整備は都市計画上、生活環境、経済活動においても大切なインフラであるが、そのためには道路周辺の生活環境を向上させることも重要。道路整備は江戸時代の昔から行われていたことではないか。
1	昔の事を思うと、道路事情が大分良くなっていると思うが、災害時等にはもっと幅の広い道路が必要と思う。
1	防災・安全を第一優先とした上で、利便性や環境を考慮し、区民の生活向上に役立つ道路整備を計画・施工していって頂きたく思います。
1	区内の道路は曲がりくねった道が多い。多くの財源が必要だと思うが、将来は幹線道路に碁盤の目のように道を配置したほうがよいと思う。
1	地区幹線道路の整備を急いでもらいたい。世田谷区内を自動車で走って最も不満なのが地区幹線道路の未整備の多さ。また、城山通りにつながる道路でも、幅員が８ｍ以上あるのに１００ｍ程で行き止まり狭い道路に入って行かざるを得ないところが幾つもあり生活道路も１軒の家を迂回している道路があり、その家も比較的新しく建て替えられた様子。道路整備計画がずさんなのでは。と考えてしまいます。生活しやすい道路整備をお願いいたします。
1	幹線道路より生活道路の整備を優先する方がよいと思う。
1	地先道路の整備を求む。
1	幹線道路の整備も重要であるが、住まい周辺の狭い道路をなくすことが重要だと思う。
1	生活道路については利便性より安全、幹線道路は利便性とメリハリの効いた施策を。
1	幅の狭い道路に面した住宅の新築時には必ず道路のセットバック等、拡げる様にしてほしいです。
1	子供や老人など歩行者にやさしい道路整備を基本に整備計画を立ててください。
1	地域によって道路事情は異なっている。高齢化社会への対応にも、道路整備以外にやるべきことが多くある。
1	超高齢社会に向けた道路整備は共感できるが、道路拡張によって立ち退きの問題が生じることを考えると、整備を進めてほしいとはいえない。
1	道路整備の必要性は十分感じているが、一住民として目の前が拡幅道路に該当することになった場合を考えると、素直に賛成とは言いがたい。
1	道路のネットワーク化は重要だが、その一環として一部のみを先行整備するのは反対。
1	従来の道路整備は自動車の通行を優先した道路整備であったと感じる。これからの道路整備は歩行者や自転車を優先する計画にしてほしい。
1	「車にとっての便利な道路」は住民にとっては不安で不便な道路かもしれません。
1	道路の整備は重要ではある。限られた予算を道路などのハードに使うのは反対。道路に多少問題があっても、我慢できないレベルではない。
1	細い路地がたくさんある世田谷で、大きな道路を作るのは大変すぎると思う。今の道路のままで、ソフト面で工夫してほしい。
1	道路整備による減災効果はあるだろうが、道路の新規建設にかかるコストを考えると、むしろ共同体の構築といったようなソフト面への投資やバリアフリー性の確保に重点投資すべきと考える。人口増加の先が知れている時代に、財政の大規模出動により新しく道路をつくる必要はなく、現在の道路の拡幅や再整備で基本は対応できると思う。
1	自動車優先の道路から歩行者に優しい道路を考えてほしいと切に思います。地域に則した環境整備とは一体どのようなことなのか、もう一度お考えいただければありがたいです。
1	車を所有している人が減少しているのに、道路を整備することに疑問を感じる。
1	これ以上、自動車に便利な道路を整備しなくてもよいのではないか。道路を整備しても、車が快適で増えるだけ。
1	道路を整備することは利点ばかりではない。
1	広い道路が増えれば、一時的に渋滞が解消されても長期的には交通量は増えるのではないか。道路整備そのものが、地球環境にとって弊害にならないようにしてほしい。
1	政権交代により道路整備計画が全く止まってしまったように思う。
1	世田谷の道路は昔の農道がそのまま道路になり車が通ると自転車もすれ違いが出来ないような場所もある。今となっては既に家も建て込んでしまっていて道路整備といわれても、また、いつのことになるのかと思うばかりである。
1	５０年から６０年も計画道路のままの理由は何か。
1	防災上、道路で延焼防止のためにも消防作業のためにも道路幅を広げることを要望する。
1	地域住民が生活しやすい道路整備をしてほしい。勝手に一方通行にしたり信号の交差点をなくしたり非常に便利が悪く遠回りになったりしている道路がある。
1	千歳船橋駅付近の道路は狭くて曲がっていて迷いやすい。都市計画などで計画的に道路を建設してほしいが、長い間商店を営んでいるような人には迷惑なことと思う。
1	自宅付近にある道路は道が狭いにもかかわらず、車両の通行が多い。大きな道路をつくると不安になる。
1	道路整備によって、防災性を向上させることは、大変重要であるが、同時に考慮したい重点は、豊かな生活環境である。
1	街づくりと道路や広場の整備を同時にするのは賛成だが、その街にあった整備を希望する。
1	なるべく税金を利用しない方法で道路整備を心掛けていただきたい。
1	住宅地の道路に関しても住民の意見を多数聞いてほしいと思う。
1	整備する道路の付近に住む人の意見を一番に尊重して進めてほしい。
1	道路整備については地域の声をよく聴いて行って欲しいと思います。
1	土木業者の為の道路整備と誤解されない様、区民に透明性の高い、情報（計画）公開する。また、道路整備に直接関係する方々への丁寧な説明を行う。
1	道路整備が重要であることをもっと周知することが必要。
1	住宅の混在地域では特に道路の幅が狭いので容積率とプレゼントする代わりに、土地を買い取り、道路幅を拡げる様な行政上の工夫が必要と思われる。
1	道路整備は、個人の権利など難しい問題がある。
1	道路整備については、民々の問題でも、公共性がある場合が多いので、公的機関の権限が及ぶ様にすべきである。
1	道路整備を進める上で、道路の新設・拡幅については立ち退かなければならない人をはじめ、周辺の住民の理解を得られるように丁寧な対応を望む。
1	道路が狭く、歩行が危険だと思う道路も多いが、今の街の景観や狭い路地などを残してほしい気持ちもある。
1	道路を広くすると車の通りが多くなるので広くない道路もあって良い。
1	道路の整備による車両の増加が心配。住みやすく、災害に強い街づくりであれば、道路整備ではなく、災害時のみ通行させる歩道の整備でよいのではないか。
1	広い道路＝路上駐車が増える＝渋滞が発生、とはならないか心配。
1	広い道路ばかりできたら、人の住むスペースがなくなり、店のスペースがなくなり、道路のための街になる。
1	舗装整備だけで十分である。狭いなら狭いなりの対処法もあると考える。
1	道路の拡幅は、非常に難しい問題だと思う。
1	自動車による移動を中心とする道路計画はやめてほしい。日常生活に使用する道路の安全を第一に考えるべき。
1	車のための道路づくりをやめてほしい。歩行者や環境のことを考えて道路づくりをするのであれば、車を排除するくらい簡単な解決方法はないんじゃないでしょうか。
1	世田谷区も大きな道路は地下へ。
1	何十年前かに計画された道路をいまだにつくろうとしているのはいかがなものか。
1	「道路整備」が優先で、まちづくり（コミュニティ）が後回しになっている。
1	道路の安全は必要だが、そのために立ち退きや多額の予算を投じるのは賛成できない。
1	道路や交通網の整備にあたって財源確保が厳しいようです。
1	自宅周辺は道路も広く道路整備が必要とは思えません。ただ、太子堂の一部やまだ道の狭い場所あると思いますので、本当に整備が必要な場所だけ行ってほしいです。
1	道路整備は必要だが、必要のない道路までお金をかける必要はない。
1	道路整備等の公共投資は必要最小限にして欲しい。
1	インフラとしての道路整備・新設・拡張は、予算の割に効果は小さい。
1	道路整備は金がかかりすぎる。
1	防災などは市民の連携が不可欠であり、道路だけで解決する話ではないと思う。新しく作った道路が崩壊することだってありうる。
1	交通渋滞やＣＯ２対策、防災対策の解決策として道路整備や拡幅だけに求めるべきではないと考えます。
1	今現在、道路拡幅工事が色々と行われており、完成されれば徐々によくなってくると思います。
1	現在整備中の世田谷駅周辺の道路について、世田谷通りから世田谷駅までは出来上がっている区間について歩行者が安全に通れるようにしてほしい。
1	駒沢通り、多摩美大前交差点より二子玉川方面の道路が狭く、歩道も整備されていないため、とても歩きにくい。
1	赤堤通りから農大方面へ抜ける計画道路は、長年実現していない。早期整備を求む。
1	中央道高架下の道路の全通、および放射5 号と東八道路の区間の早期完成を望む。
1	近所の道路整備がストップしていて全然進まない。
1	防災対策に関連する道路整備は急務。
1	災害時の道路の確保が必要。
1	災害時には道路整備ができていたらトラブルは少なくなると思う。
1	緊急車両が通れるような道路幅の拡幅工事は早急には難しいと思う。
1	災害、緊急時などは通行止めとなり大きな道路は大渋滞となります。なってみないと分かりませんが、細く狭い道はどうなるのでしょう。
1	災害時や緊急輸送、火災等のために道路の幅を広くすることは必要だとは思いますが、今、世田谷区の財政がよくないのに住民たちの費用負担が大変だと思います。
1	道路整備する場合は、一緒に植樹（街路樹）も備えてほしい。
1	道路整備の時、緑を増やして欲しいです。
1	地球の温暖化について、CO2 削減ばかりに視点を置かず、舗装材料も検討すべき。真夏は夜でも道路表面が熱く、いつまでも涼しくならない。
1	道路が新設される地域では、周辺の環境が著しく損なわれることが予想され、道路整備のために環境破壊が行われることに強い不満を感じる。道路整備と環境、および現在住んでいる人の権利など、バランスよく進めるよう望む。
2	外環道は賛成だが、総論賛成各論反対。
2	外環道の工事をもっと早く進めてほしい。
2	外環道及び接続する都道122 号線を早く完成させてもらいたい。
2	外環道路などの大型開発は反対である。
2	外環道に反対。完成しても渋滞などがスムーズに行くとは思わない。それよりも空気が悪くなり、騒音問題など環境が悪くなると思う。世田谷区は自然が残っているすばらしい街だと思う。その部分を大切に、環境を整えることが重要ではないか。
2	区は四方を幹線道路に囲まれており、排気ガス汚染が深刻なエリアであるのに、外環工事で更なる大気汚染が広がることに不安を感じる。
2	京王線事業の早期実現。
2	京王線と立体交差の整備。
2	京王線の立体交差事業を早く進めてほしい。
2	京王線の踏切があかない。狭いので車と人と自転車が一度に流れ込み接触の危険が多い。
2	京王線で事故が起きると踏切が開かなくなり、自宅周辺に車が入り込んできて危険を感じる。早く立体化をしてほしい。
2	開かずの踏切を解消すべし。
2	千歳烏山駅周辺は、踏切があるためか、車や自転車、人であふれかえっているので解消してほしい。特に、高齢者や子連れが多い地域なので、安全性に問題がある。
2	京王線沿いの踏切付近に自転車も人も集まってしまい、車が全然渡れないなど、駅をはさんで南北に行きにくいので、早く整備してほしい。
2	京王線の地下化を希望。
2	特に下北沢の様な庶民の街並は極力残すべきである。大型開発ではなくきめ細かな対策をお願いしたい。
2	下北沢の大規模開発は、大規模すぎて町をこわしてしまうように思う。
2	下北沢周辺の補助54 号の道路について再考を。現道を拡幅するならまだ理解できるが、全く関係なく家々をなぎ倒して道路をつくるというのは、その目的（防災対策、緊急車両の円滑な活動など）を考えても、マイナス面が多いと思う。すでに小田急線の地下化によって環七から補助26 号までがつながり、また補助26 号の拡幅により井の頭通りと補助26 号および山手通りまで幅員15m 級の道路の整備が整っている。
2	下北沢駅周辺を通る都市計画道路について、計画では駅北口側を通るようだが、どうせ整備するのであれば、よりごちゃごちゃした街並みの南口側を通るようにはできないか。
3	比較的車の通りが多い道路であるにも関わらず、1 ～ 2 人が通るのがやっとという幅の狭い歩道があり、複数の人が通る場合には結局車道側を歩かなければならないような場所がある。ガードレールなどで歩道と車道が分けられているので、車道を歩いた場合、車がすぐ横を通ることになり危険。
3	自動車が多く、自転車での移動がこわいと感じることがあります。歩道も含めもっとゆとりがあるといいです。
3	歩道のない道路に歩道を造って欲しい。
3	段差などがあって歩行困難なところが多いため、歩道の整備。
3	全体的に道路が狭いと思います。少しでも整備し、車と歩行者が安全に通行できるように広くして頂きたい。
3	車道、自転車道、歩道の分離を進めてほしい。
3	車道、歩道の区別のある道路を増やして欲しい。交通量のほんの少ししかない道路に立派な歩道がありバス通りに歩道が無いのはおかしい。
3	バスが走行するような道路の歩道を広くしてほしい。
3	歩行者だけの道を増やすと住みやすくなると思う。
3	高齢者の方のみならず子供にとっても必要な対策だと感じています。
3	一方通行が多く、普段歩いていると迂回の車で混みあう所があり、ベビーカーでの移動の際にこわい思いをした事があります。
3	幹線道路の歩行者ゾーンをもっと広く、きれいに整備してほしい。
3	保育園などの子どもが通う場所の近隣道路については早急に対応してほしい。
3	狭い道路だと制約が生じると思いますが、せめて子供の通学路となっている道路には、安全に歩行できるよう歩行者用通路をガードレールとともに確保していただきたい。
3	道路整備としては、子供たちの通学路には必ずガードレールや街路灯をつけて欲しいです。
3	小中学校周辺の歩道を整備してほしい。
3	自由通りは、バス通りでもあるにもかかわらず、歩行者が歩く際とても危険を感じることが多いです。
3	ベビーカーや車椅子でも安心して移動できる段差や傾斜がなく、ゆったりとした歩道と自転車が安心して通れるレーン（車道の端ではなく、ガードレールなどで守られた道）があるとよい。
3	歩道を整備し、車椅子などを含めて人の通行が安易にできるよう段差の少ない道路にしてほしい。
3	段差のない道路を整備してほしい。歩道のない道路には歩道を整備すること。
3	道路の拡幅や歩道・車道分離より、歩道の段差解消を優先させるべき。
3	道路の段差の解消を求む。
3	車椅子での外出は歩道が整っておらず、かなり不便です。高齢者が増加するのであれば、尚更歩道の段差をなくして欲しい。
3	先日車椅子で移動している方を見たとき、非常に歩道が車椅子にとっては通りにくい道であることを感じました。高齢になれば車椅子や杖をついて移動する人も増えるかと思います。歩道があれば良いだけはなく、どんな歩道が良いのかまで検討いただけると嬉しいです。
3	歩道状に段差や、木の根などによる盛り上がりなどがあり、車椅子で通行する際に危険を感じる。車椅子でも安心して通れるように整備してほしい。
3	最近整備された茶沢通りが、道路の凹凸がなく、表面の材質にクッション性があり、また、雨天時にも滑り難く歩きやすい。
3	通勤・通学に自転車を利用する上で、道路の凹凸が気になる。
3	道路の段差によって車椅子での通行が困難な場合がある。
3	利用されない歩道橋の撤去。高齢社会に向けてという考えがあれば尚更のこと。
3	多摩堤通りと世田谷通りの交差点の歩道橋の撤去は、自転車の横断の安全性などからもよかったと思う。
3	高齢化社会に対応した安全なバリアフリーの道路づくり
3	道路が狭く、歩道の確保ができていない。高齢者や車いすに乗っている方がすごしやすい、通りやすい道路整備について考えてほしい。
3	主要幹線道路はしっかり整備して公共交通手段を整備する。
3	高齢者が増加していく社会で、公共交通を充実させることで車の量をへらすようにして欲しい。
3	バスのルートのバリエーションをもっと増やしてほしい。バスのルートを整備して、充実させて下さい。
3	コミュニティバスの経路をもっと増やし、高齢者が利用しやすいようにする。
3	コミュニティバスの充実を希望します。特に高齢者が暮らしやすくなるためにバスルートの充実を希望します。
3	防災対策を進めるのが最重要だと思うが、慢性的な渋滞の解消に対しても、大規模な工事でなくても整備が必要だと思う。
3	道路整備で歩行者のことは重要視されているが、車をスムーズに走らせることにも重点を置いてもらいたい。
3	幹線道路の車線を増やして渋滞をなくす。
3	これからますます高齢化社会になり、バスやタクシーで移動する年配者のためにも、渋滞緩和の道路整備に力を入れてほしい。
3	環八通りの渋滞緩和にむけた取り組みの推進を希望します。
3	瀬田交差点の渋滞を早く解消してくれることを切に望む。
3	多摩川を渡る橋を片側２車線にしてほしい。いつも川崎側につながる橋の上は渋滞。とくに土日は大変な渋滞である。
3	区の南北を結ぶ鉄道の整備を希望。
3	東西へは主要な道路が何本かあり、渋滞時に避けることができるが、南北の道路がとても少ない（環七、環八のみ）。抜け道をすると、踏み切りにひっかかったり狭くなったりで、とても不便。バイパス的な道路がもう１本あればとても助かると思う。
3	区内の縦の移動がスムーズになるような公共の交通手段の充実。
4	水道、ガスなどの同じ道路に埋まっているライフライン整備を何度も掘り返して整備するのは無駄。
4	道路工事の際の掘削、埋め戻しを繰り返しているが、税金の無駄。
4	意味のわからない道路工事が多い気がする。
4	道路工事の安全性への配慮。
4	道路整備は確かに資料を見て必要だと感じました。景観と人が歩きやすい道路であればどう道路工事をしてもいいと思います。
4	新たな道路を建設するより、今まで使用していたものをメンテナンスして使い勝手をよくしたほうがよい。
4	まず道自体、陥没している所などを直して頂きたいです。お年寄り、子ども、車いす、自転車の方が転ぶ要因です。大きな整備には時間がかかりますが、小さなことはそれよりスムーズに対応して頂けるかと思っています。
4	道路を整備することも必要だが、まずは違法行為を注意して道幅を確保すべき。例えば、車の歩道への乗り上げや、歩道に商品を陳列していても、警察は取り締まらないし、植木鉢を並べて自分の家の延長のように歩道を使用している人も多く見かける。日常生活で邪魔であるため、緊急時や災害時にはさらに邪魔で危険になる。
4	植木の枝や植木鉢の花、商店街の商品などが歩道にはみださないよう気をつけるべき。
4	歩道を使用している店舗が多い。道路の整備の前に排除してほしい。
4	電柱が倒れることで緊急車両が通れなくなることが防ぐため、電柱・電線の地下化。
4	道路の拡幅が困難な所では、電柱の地中化をするだけでも安全性は高くなります。区内の電柱の地中化推進を行ってください。
4	電線の地中化などを連動させたトータルな歩行者安全確保などの総合施策が必要。
4	道路整備のひとつとして狭い道路の電柱の撤去（地下化）を少しずつでも推進してほしい。
4	電柱の地中化を進めてほしい。
4	電柱等、道路の幅員を狭めている標識等の地下化。
4	幅４ｍ以下の道路の電柱を地下化すれば一方通行とすることにより乗用車と左に自転車路、右に歩行者路と区分して、安全な道路条件が出来ると考える。
4	道路・歩道の整備とともに、電柱、電線の整理が将来的に行われれば、道幅も広がり、電柱を避けるために起きる事故なども減ると思う。
4	電柱が歩道にあるため車が通る方が優先になり歩行者にとって大変危険なので改善ずるべきだと思います。
5	車、歩行者、自転車が同じ狭い道路を通る事が多いのが非常に危険です。
5	自転車は車道を通る原則は知っていますが、歩道よりの車道を通る際、道路に段差があってうまく走行できません。自転車走行も安全な道路作りをお願いしたいです。
5	自転車が通行しにくい道路が多い。世田谷区は子連れの自転車も多いので、歩行者や自動車と事故を起こさないよう、自転車が安全安心に走れる道路を確保してほしい。
5	「歩行者」と「自動車」でなく、「歩行者」と「自転車」と「自動車」で考えるべきこともあるのではないか。
5	道路拡幅は難題だとは思うが、車道、歩道、自転車道の区別のある道路が望ましいと思う。
5	歩行者、自転車、自動車それぞれが通行しやすい道路整備をお願いします。自転車が車道（大きい幹線道路等で）を通行するのは非常に危険です。自転車専用の道路（または通行区域）を設けられないでしょうか。
5	歩行者、自転車、車の走行道路を整備してほしい。
5	理想を述べれば、地区幹線道路および主要生活道路において、完全な歩車道分離に加え自転車専用道路が整備されるのが望ましいと思います。
5	広い道路には、自転車専用帯を設けるなど、歩行者と自転車の通行帯を分離することも進めて欲しい。狭い歩道になっているところを自転車が通るのは危険。
5	特に幹線道路では、自転車が車道を走ることについて「自転車専用道」を整備してほしい。
5	地区幹線道路には、自転車の走行できるスペースを設けてほしい。
5	自転車利用者にとっては、走行しにくい道路が多く、歩行者、運転者にとっても不都合が多い。
5	自転車対策を徹底的に進めてほしい。歩道を走るのは危険。歩行者保護のため、制限を設け、また自転車専用道を整備してほしい。
5	自転車で移動することが多いのですが、やはり車道を走るのは怖いので車道と歩道が分離され歩道が広く歩道を走れるようにしてほしい。
5	歩行者と自転車の分離がされていないので危険な道が多い。特に狭い歩道は自転車通行を規制する必要がある。道路拡幅時には、自転車専用帯を設置して、歩道と分離すべき。
5	自転車専用道路、駐輪場の充実。
5	幹線・主要道路での自転車専用道の整備が必要と感じる。
5	安全に自転車を走らせることが可能な道路をつくってほしい。
5	既存の道路では難しいとは思うが、自転車専用レーンを整備してほしい。
5	車道を走る自転車に対して、危険な運転をする方が多いので、自転車の通行スペースを確保してほしい。
5	自転車専用道路またはレーンを歩行者用と全く別に設け、歩行者が安心して歩けるようにしてほしい。
5	自転車専用の駐輪場を確保してほしい。
5	自転車利用を増やし、そのための駐輪場の増設やレンタサイクルも考えてほしい。
5	自分が自転車に乗っているときも、車に乗っているときに見た自転車も。歩いているときに見た自転車も、いつも危ないと感じます。
5	ハード面で、自転車のコースを確保するなどは難しいと思うので、自転車に対する指導などソフトの面で対応していただけると有難いです。
5	以前、歩道を歩いているときに自転車と接触し、恐怖を感じた。自転車走行に関して安全を謳う、もしくは罰金を設けてほしい。
5	住宅地域の車両（自転車含む）スピードの規制が必要。
5	歩道に自転車が入り込んできたり、歩道を走ってきた自転車が曲がり角で車や人と当たりそうになったり毎日ヒヤッとしております。
5	交通費節約のため、自転車を利用します。しかし狭い道路を自転車、歩行者とともに走るのは難しいです。
5	最近は、自転車の走行が多くなり、高齢者が狭い歩道を歩く場合に大変危険を感じる。歩道を自転車が走行する場合の厳しい規制が必要。
5	自転車のルール違反が目立つので、対策をとってほしい。
5	自転車のマナーが悪いので、道路を広くして自転車は車道を走ってほしい。
5	自転車のマナーが悪く、車道での信号無視が多い。
5	車道、歩道共に自転車が無法状態で大変危険である。
5	自転車走行区分のあり方、歩道を走る場合のルールの徹底。
5	自転車通行のありかた。歩道部分の整備。歩道内の自転車通行のマナー。
5	歩行者と自転車の接触事故をよく見かける。自転車の歩道走行のルールの徹底が必要。
5	歩道での自転車の走行に危険を感じることが多く、自転車のルールの徹底を望む。
5	自転車運転のマナーを厳格に。
5	自転車の走行ルールの徹底。
5	歩道に自転車共用道は、自転車がスピードを低下させず進行して来るのを阻止する方法を考えるべきである。
6	道路整備とあわせて、「信号機の設置」についても検討をお願いします。通学路において、「見通しの悪い道路」「交通量が多いのに信号機のない道路」が数多くあります。こうしたところの道路整備まではなかなかたどりつけないと思われますので、事故の起きる前によろしくお願いします。
6	道路整備と共に信号機の設置も行なっていただきたいです。
6	桜新町一丁目や用賀二丁目の交差のある道路では、道が狭く見通しも悪いため、信号があればよいと思う場所がある。
6	小学校の近くで、朝の登校時でも、すごい速度で走り抜けていく車があるのを見かける。このような車の進入を減らすような工夫がほしい。道路に凹凸をつける、速度抑制のためのペイントをするなど。
6	小さな道こそミラーが必要です。車も自転車も逃げ道がないのだから。
6	世田谷は狭い道や一方通行が多く車での運転や自転車での走行中に視界が悪い場面によく会います。ミラーや街灯をもっと多く。
6	老人ホームなどがある付近の道路では、カーブミラーやガードレールなどの設置を。
6	水道道路周辺には、ガードレールの設置は必要だと思う。
6	道路の幅を広げるような整備ではなく、道路標識の整備をした方がよい。
6	道路標識をわかりやすく標示してほしい。
6	無駄な道路標識の撤去（速度標示などは道路に描く）。
6	路上駐車の取り締まり強化
6	路上駐車を無くすことを求めます。道路整備より何より必要です。
6	路駐を徹底的に取り締まって下さい。いい道路をいくら作っても「その時」機能しない。
6	大型車が住宅街に入り込み駐停車していることが多いので取り締まってほしい。
6	環八などの道路での路上駐車、道路使用（商店などの前）の取締りの強化。
6	駅前や商店の前の違法駐車、駐輪の撤去。
6	狭い道路が多いので改善するべきだと思うが、拡幅すると路上駐車する車が増えたりするので、取り締まりも強化するべき。
6	自転車が歩道通行の遠因となる道路上での駐輪は禁止するか、駐車料を多くとるべきと考えます。
6	放置自転車が多い。道路整備はもちろんだが、放置自転車を削減できるような取り組みも必要だと思う。
6	信号無視、スピード違反の取締りを強化してほしい。
6	お年寄りのひとりよがりな運転、子供を乗せた自転車にはより厳しく啓発するべきだ。車から見ても、歩行者から見ても自転車の危険運転は目に余ると思う。
6	シルバーカーの通行について、ルールを全世代に共有したほうがよい。狭い歩道をシルバーカーが通行するとお互いが危険を感じることがある。
6	地先道路、商店街の車両の乗り入れについては、運転のマナーの悪さ（スピードの出しすぎ）速度制限を厳しくしたほうが良いと思う。
6	道幅も狭く、両通行の道も多く、かなりのスピードで車が通行している事に気づきました。歩行者や子供達の学区行の安全確保時間帯道路を、今まで以上に厳しくしてもらいたいと思います。
6	幹線道路の渋滞を避けようとして、住宅地内道路を通り抜ける大型車両が多く発生している。住宅地内ゆえに道路の整備状況が大型車両を想定しておらず、歩行時に危険を感じることが多い。住宅地内への大型車両の進入規制や速度制限、道路改修等が必要と感じる。
6	商店街の道路は、バス、商用車以外は通行禁止、もしくは時間制限をするべき。
6	商店街にある道路は、そのほとんどが狭く、人、自転車、車が混在していて非常に危険。業務用車両以外は通行禁止にするなどの対策をしたほうがよい。
6	幹線道路の渋滞により、住宅地への通過車両が増えて困っている。一方通行、通行禁止などで、通過車両を安全な方向へ導いてほしい。区内道路は狭い道路が多い。もっと一方通行を多くした方が良いと思います。
6	一方通行道路を増やし、自転車の交通ルールを遵守させる。
6	通学用に使用している狭い道路などは、できるだけ大型車の通行を制限したり、又道路をスピードがあまりでない構造にするなどの取りくみもコストはかかると思いますが、考えていただけるとありがたいです。
7	道が狭く、行き止まり、一方通行が多すぎる。子どもの通学などに不安を感じる。
7	幅の狭い道路が多く、運転していても、歩行者としても危険を感じることが多い。電柱も多く、非常に運転しづらい。公共の交通手段としては、環状線沿いに移動する際に電車などの手段が少なく不便。
7	細い道路にも車が入ってきて、自転車や歩行者に危険。
7	道路が狭く、迷路のようであり、目的地に到着するまでぐるぐるまわらなければならないときがある。
7	基本的に道幅がせますぎる。
7	道が狭いので広くしてほしい。
7	狭い道路で火災があると、消防車も入れず、道がふさがれ、安全に逃げられるか心配。
7	道路が入り組んでいて迷路のよう。もう少しわかりやすい道路の整備を望む。日常の生活で不便なだけでなく、緊急時の避難に不安を感じる。
7	区内の一部はタクシードライバーも恐れるほどの迷路になっている。単に道路の整備だけでは解決できず、小さく複雑な住宅事情もあわせて考える必要がある。とりあえず道路だけ、ではなく、安全性と街並みの景観の両立を期待する。
7	行き止まりや狭い路地が多く、災害などが起きた場合に不安を感じる。車が入ってこられない道路は、静かで安全というメリットもあるが、いざというときは問題だ。
7	区の道路は袋小路、行止まりが多く最悪。
7	生活道路が抜け道にならないようにしてほしい。
7	住宅地であり目の前の道路が狭いのに、抜け道となっていてとても交通量が多い。
7	住宅地の道路へ通過車両が進入する。住宅地の道路には歩道が無く、車と人（子供）が混在しており非常に危険。
7	地先道路にトラックなどの大型車両が抜け道として通り抜けしていることが問題。
7	水道道路では、道幅が狭く歩道が分離されていないにも関わらず、バスや車両が多く通行する。
7	日常に使用する道のデコボコや車道と歩行者の区別の無い道路の整備をしてほしい。
7	自宅周辺では、比較的道路が広いものの、一方通行が多くてわかりにくいというデメリットがあるが、緊急事態の際の不安は少ない。
7	道路の舗装がきれいにできていない所があるので危ない。
7	雨など水はけの道路の整備を充実して欲しい。
7	歩行者の側に立つのか、車を利用する人の側に立つのかで、道路整備計画も異なってくるように思います。様々な意見があると思いますが、住みやすい環境作りにご尽力いただきましてありがとうございます。
